Label,Notation,Parent Notation,Sort Priority
not-applicable,not-applicable,,1
102.0,102.0,,2
104.0,104.0,,3
106.0,106.0,,4
107.0,107.0,,5
108.0,108.0,,6
109.0,109.0,,7
110.0,110.0,,8
111.0,111.0,,9
112.0,112.0,,10
113.0,113.0,,11
114.0,114.0,,12
116.0,116.0,,13
117.0,117.0,,14
204.0,204.0,,15
205.0,205.0,,16
206.0,206.0,,17
207.0,207.0,,18
209.0,209.0,,19
210.0,210.0,,20
211.0,211.0,,21
212.0,212.0,,22
213.0,213.0,,23
214.0,214.0,,24
215.0,215.0,,25
216.0,216.0,,26
217.0,217.0,,27
218.0,218.0,,28
219.0,219.0,,29
304.0,304.0,,30
305.0,305.0,,31
306.0,306.0,,32
307.0,307.0,,33
308.0,308.0,,34
309.0,309.0,,35
310.0,310.0,,36
311.0,311.0,,37
312.0,312.0,,38
313.0,313.0,,39
315.0,315.0,,40
316.0,316.0,,41
317.0,317.0,,42
318.0,318.0,,43
319.0,319.0,,44
320.0,320.0,,45
321.0,321.0,,46
322.0,322.0,,47
323.0,323.0,,48
324.0,324.0,,49
325.0,325.0,,50
326.0,326.0,,51
327.0,327.0,,52
404.0,404.0,,53
406.0,406.0,,54
407.0,407.0,,55
408.0,408.0,,56
409.0,409.0,,57
410.0,410.0,,58
411.0,411.0,,59
412.0,412.0,,60
413.0,413.0,,61
414.0,414.0,,62
415.0,415.0,,63
416.0,416.0,,64
417.0,417.0,,65
418.0,418.0,,66
503.0,503.0,,67
504.0,504.0,,68
506.0,506.0,,69
507.0,507.0,,70
508.0,508.0,,71
509.0,509.0,,72
510.0,510.0,,73
511.0,511.0,,74
512.0,512.0,,75
606.0,606.0,,76
607.0,607.0,,77
608.0,608.0,,78
609.0,609.0,,79
610.0,610.0,,80
611.0,611.0,,81
612.0,612.0,,82
613.0,613.0,,83
614.0,614.0,,84
615.0,615.0,,85
616.0,616.0,,86
617.0,617.0,,87
618.0,618.0,,88
619.0,619.0,,89
620.0,620.0,,90
621.0,621.0,,91
622.0,622.0,,92
623.0,623.0,,93
624.0,624.0,,94
625.0,625.0,,95
626.0,626.0,,96
702.0,702.0,,97
703.0,703.0,,98
704.0,704.0,,99
705.0,705.0,,100
706.0,706.0,,101
707.0,707.0,,102
708.0,708.0,,103
709.0,709.0,,104
710.0,710.0,,105
711.0,711.0,,106
712.0,712.0,,107
713.0,713.0,,108
714.0,714.0,,109
716.0,716.0,,110
717.0,717.0,,111
718.0,718.0,,112
719.0,719.0,,113
720.0,720.0,,114
721.0,721.0,,115
722.0,722.0,,116
723.0,723.0,,117
724.0,724.0,,118
725.0,725.0,,119
726.0,726.0,,120
727.0,727.0,,121
728.0,728.0,,122
729.0,729.0,,123
730.0,730.0,,124
731.0,731.0,,125
732.0,732.0,,126
733.0,733.0,,127
734.0,734.0,,128
735.0,735.0,,129
803.0,803.0,,130
805.0,805.0,,131
807.0,807.0,,132
809.0,809.0,,133
810.0,810.0,,134
811.0,811.0,,135
812.0,812.0,,136
813.0,813.0,,137
814.0,814.0,,138
815.0,815.0,,139
816.0,816.0,,140
817.0,817.0,,141
819.0,819.0,,142
820.0,820.0,,143
821.0,821.0,,144
902.0,902.0,,145
904.0,904.0,,146
905.0,905.0,,147
906.0,906.0,,148
908.0,908.0,,149
909.0,909.0,,150
910.0,910.0,,151
911.0,911.0,,152
912.0,912.0,,153
913.0,913.0,,154
914.0,914.0,,155
