Label,Notation,Parent Notation,Sort Priority
All,all,,1
Less than £50,0-less-50,all,2
£50 - £99.99,50-less-100,all,3
£100 - £149.99,100-less-150,all,4
£150 - £199.99,150-less-200,all,5
£200 - £249.99,200-less-250,all,6
£250 - £299.99,250-less-300,all,7
£300 - £399.99,300-less-400,all,8
£400 - £499.99,400-less-500,all,9
£500 or more,500-more,all,10
