Label,Notation,Parent Notation,Sort Priority
England Total,england-total,,1
North East,north-east,,2
North West,north-west,,3
Yorkshire and The Humber,yorkshire-and-the-humber,,4
East Midlands,east-midlands,,5
West Midlands,west-midlands,,6
East of England,east-of-england,,7
London,london,,8
South East,south-east,,9
South West,south-west,,10
