Label,Notation,Parent Notation,Sort Priority
India,india,,
Republic of Ireland,republic-of-ireland,,
Pakistan,pakistan,,
Poland,poland,,
England,england,,
Northern Ireland,northern-ireland,,
Scotland,scotland,,
Wales,wales,,
UK (unknown country),uk-unknown-country,,
Other,other,,
