Label,Notation,Parent Notation,Sort Priority
not-known,not-known,,
cannot-be-calculated,cannot-be-calculated,,
decreasing-and-getting-better,decreasing-and-getting-better,,
increasing-and-getting-worse,increasing-and-getting-worse,,
increasing,increasing,,
decreasing,decreasing,,
no-significant-change,no-significant-change,,
decreasing-and-getting-worse,decreasing-and-getting-worse,,
increasing-and-getting-better,increasing-and-getting-better,,
